Date,trend_ichimoku_a_sp500,volatility_dch_ibex,momentum_roc_ibex,momentum_ppo_hist_ibex,Low_ibex,trend_sma_fast_sp500,volatility_dcl_ibex,volume_adi_sp500,others_cr_sp500,others_dr_sp500,IBEX35_Rolling_Vol_5,IBEX35_Returns_Lag14,Brent_crude_oil_price_europe_Lag1,others_cr_ibex,momentum_ppo_signal_sp500,trend_ema_fast_ibex,volatility_dcl_sp500,Open_ibex,USD$SEK_spot,USD$MXN_spot_Lag1
2003-02-10,-1.120771927799518,-1.736373462303638,-1.8797713582558935,-1.3373134569237224,-2.008591190598982,-1.1357842688679805,-1.8481520261303763,-1.3606550834965383,-1.1481485925603319,0.6022494341263183,0.4066179067965242,-1.4457026982901109,-1.492537376930238,-2.0178070613050836,-1.6989615892939935,-1.9288476017203489,-1.133364767362482,-2.0018038106190335,2.38070317094573,-1.0875019186295327
2003-02-11,-1.1215260997475311,-1.736373462303638,-1.2656386613548125,-0.9099683431399921,-1.9587726924590785,-1.1382692826834189,-1.8481520261303763,-1.3617373540481643,-1.1544007099262783,-0.7091481987064169,0.7598232188567697,-1.25269102754683,-1.483555365429677,-1.9472897632861659,-1.7888667571762233,-1.9329369641041425,-1.133364767362482,-1.9888091649736779,2.375659110621273,-1.0642107740337867
2003-02-12,-1.1240679564257545,-1.7542790075137995,-0.7139072039591331,-0.7591859630699882,-1.9668062319235633,-1.1404919019510706,-1.8481520261303763,-1.3636109799011078,-1.1641160422786667,-1.093227036001066,0.7485939473610883,0.39686221058339727,-1.4820583635129168,-1.990473054155048,-1.8848060385631684,-1.9430738212632865,-1.13822977537323,-1.9759186905892792,2.409526372799761,-1.0724156090618338
2003-02-13,-1.129747545749415,-1.7746985734398761,-0.5560980414444215,-0.6449460308763497,-1.9964885859091257,-1.1436691670916959,-1.8481520261303763,-1.3625149980959863,-1.1653258367685677,-0.16523370988710484,0.42164627878668937,-0.33472056520572724,-1.4839296159088669,-2.0022173523303963,-1.9783329288875815,-1.9534669638819808,-1.150006104164021,-2.016409748139986,2.3079245862643014,-1.0663281508152185
2003-02-14,-1.1304481851848043,-1.8098428992392235,0.07582785930282086,-0.1319098379668158,-1.9621112337879292,-1.1459434918300524,-1.8481520261303763,-1.360367302050262,-1.1491459416589809,1.7628312430570803,0.7335190249256286,-3.637336414862338,-1.4551123290112336,-1.9215667434779315,-2.030609182232041,-1.9497916609401602,-1.150006104164021,-1.9918758091347069,2.350438808998996,-1.0684455275966496
2003-02-18,-1.1304481851848043,-1.8707423959536995,0.7674432375349598,1.0965744064596112,-1.848911396502338,-1.1454372285262517,-1.8481520261303763,-1.358816433370492,-1.1341112450142552,1.6008596376064397,1.0548271340810216,-0.4295273200681813,-1.4539895775736633,-1.8216888268900187,-2.0213108883261093,-1.9211230732152218,-1.150006104164021,-1.867076008265805,2.4419524748855457,-1.090413311704001
2003-02-19,-1.132487251092924,-1.8707423959536995,0.029352184575686942,1.1441569224465662,-1.8547541471269648,-1.1462529615781862,-1.8481520261303763,-1.3587765729325492,-1.1396892188728072,-0.6252584343570229,1.3387834638899607,-0.16441984398910803,-1.4539895775736633,-1.8883089514040177,-1.9803869644423646,-1.9172817208979036,-1.150006104164021,-1.8382281216434406,2.407364632660707,-1.1203212587417202
2003-02-20,-1.1330598557608602,-1.8735128645117027,0.3967061905381532,1.0327567885473783,-1.8964344153832917,-1.1480449515716544,-1.8481520261303763,-1.3604484769970737,-1.1471050229202058,-0.8265997657118506,1.2950667820465485,0.8139629697014563,-1.457732082365564,-1.912992403541853,-1.93189494123142,-1.917847688032871,-1.150006104164021,-1.874820816159816,2.308645166310652,-1.1032499084414291
2003-02-21,-1.1330598557608602,-1.9469823127673336,0.10712489416700698,1.0654255626789684,-1.9044681355722874,-1.1480472690620058,-1.8481520261303763,-1.3591554600389189,-1.1368817719101973,1.0756018083520569,1.1697873190700987,-1.0803117265658564,-1.4727021015331656,-1.884982943831749,-1.8576836955479212,-1.9139960025649174,-1.150006104164021,-1.918638647660313,2.350438808998996,-1.0810174522363991
2003-02-24,-1.1345868252205937,-1.9716604889268745,0.20771171125891477,0.8407530269376994,-1.898938295415553,-1.1488969590000022,-1.8481520261303763,-1.3609363392013563,-1.1512792451141958,-1.5698083858706315,0.7820685593761499,0.48775378402287284,-1.4727021015331656,-1.9323234904272135,-1.7949913243825941,-1.9180562705150506,-1.150006104164021,-1.8752365603342105,2.331703727793876,-1.0651371263756633
2003-02-25,-1.1372473967808456,-1.9716604889268745,-0.06617907829331061,0.32600628716542956,-1.981569097134034,-1.1488645471075076,-1.8481520261303763,-1.3588793306883615,-1.1457474354306068,0.5708977036789742,-0.23818513158156004,-1.3232511277145196,-1.4483758203858128,-2.009700361890496,-1.7285956624172287,-1.9334552254006587,-1.150006104164021,-1.9548674982910739,2.2927924052909336,-1.0647401182291447
2003-02-26,-1.1392492115615505,-1.9716604889268745,-0.06435212817516965,-0.04289296534565029,-2.0047309684245387,-1.1490297012674633,-1.8481520261303763,-1.36070837365438,-1.1559245222656522,-1.1312691113582014,-0.48552889258947496,0.8200142251565794,-1.4397680593644415,-2.0207171910614425,-1.679407667688554,-1.9481884372753004,-1.150006104164021,-1.9721761822457469,2.3014393658471435,-1.0435663504148305
2003-02-27,-1.1408809160751752,-1.9716604889268745,-0.1761929548612443,0.003529329422975621,-1.9931499835991673,-1.1489285983957134,-1.8481520261303763,-1.360060067326685,-1.146938741703917,0.952844887057391,0.22586412164889905,-1.7748237097377495,-1.4465045679898625,-1.9657893482784596,-1.6229870158256898,-1.9521625325429814,-1.150006104164021,-2.006014051720694,2.33602720807198,-1.0504478249544826
2003-02-28,-1.1400639059362558,-1.9716604889268745,0.5617107923990103,0.32371874803897654,-1.9604940268831201,-1.1480063644152354,-1.8481520261303763,-1.3604878089603807,-1.1433647665174727,0.35558259529625663,0.7574840083159851,-0.6647404110129248,-1.4229267878008895,-1.9077438174392916,-1.5548639694197761,-1.9465507299134313,-1.150006104164021,-1.9746191517782394,2.3064834261715985,-1.0545502424685058
2003-03-03,-1.1408646204828239,-1.9716604889268745,0.6037111391808245,0.5014779927507181,-1.884749307037259,-1.1467615423723383,-1.8481520261303763,-1.361945829879294,-1.1492198381588299,-0.6621915175543001,0.7503704540801871,0.206920928986658,-1.4262950421136,-1.9140834801790794,-1.4911184701425186,-1.9427824654302306,-1.150006104164021,-1.8956639134646263,2.24235180204638,-1.0529622098824327
2003-03-04,-1.1451988076268278,-1.9716604889268745,-0.45508337970204676,0.3087370554082435,-1.967849538562715,-1.1464049974238564,-1.8481520261303763,-1.3638586777968047,-1.1610592298581377,-1.316699597960948,0.366975299991764,1.4200815575139663,-1.4487500708650027,-1.9792486666842748,-1.4533199254884495,-1.9496692122346455,-1.150006104164021,-1.9334002765518516,2.193352358894528,-1.0620933972523556
2003-03-05,-1.1451988076268278,-1.9716604889268745,-0.7834392688928244,0.23569080450259722,-1.9786479711155127,-1.1467939589751792,-1.8481520261303763,-1.3618284260326532,-1.1538004629187326,0.7690757640824207,0.3251837304317066,-1.1886704486552024,-1.4124477743835686,-1.969894841299462,-1.4169753362346407,-1.9540502518409066,-1.150006104164021,-2.0006601384293554,2.1205737742130992,-1.026627336163379
2003-03-06,-1.1451988076268278,-1.9716604889268745,-1.2952400638888149,0.046856745434223926,-1.9759874922312688,-1.1490374168146085,-1.8481520261303763,-1.3629210201423163,-1.1609576573999165,-0.812998627942741,0.21677710873244316,-1.0110647454328463,-1.4292890459471204,-2.0025812137019736,-1.394520849453377,-1.9628109699347904,-1.150006104164021,-1.9679658705338978,2.1313824749083596,-1.0075709451304964
2003-03-07,-1.1476545264005826,-1.9716604889268745,-1.2196951426266098,-0.29655910629829324,-2.0245018253838154,-1.1502907269014349,-1.8643346553070959,-1.3609792858846594,-1.1546869954508652,0.6600317062804313,0.0691126559914162,1.3442377898349365,-1.4116992734251883,-2.054754722322844,-1.3671333788630502,-1.9782905025129411,-1.150006104164021,-2.0138108867798192,2.1486763960207798,-0.9983074217117338
2003-03-10,-1.1489347462108346,-1.9716604889268745,-1.5978703895091797,-0.8350641684870906,-2.0985774707150195,-1.1525766296708553,-1.9396766335268305,-1.3627417679263936,-1.1744593539634869,-2.1933123299178616,-0.13682906370106354,1.6564959859098152,-1.408705269591668,-2.131196312743145,-1.3738149378708722,-2.0032073070071745,-1.150006104164021,-2.0392803346807984,2.083103611802858,-1.0313914339216
2003-03-11,-1.1517885064936597,-1.9716604889268745,-1.6460271281518568,-1.020831044689478,-2.1167832955500994,-1.1562377792602825,-1.958193689329233,-1.3647902070544466,-1.1806930394793567,-0.7309956169758299,0.40400958977168083,-1.7390572455375422,-1.391115497069736,-2.111969005007697,-1.4112112593741706,-2.0213179967126145,-1.1557880733339347,-2.120418489348183,2.132823635001061,-1.032291319053708
2003-03-12,-1.1577962808071305,-1.9716604889268745,-1.904951495429998,-1.4418210780835532,-2.162063016422007,-1.1584287591322238,-2.0042474729780118,-1.3623131548017957,-1.1774976781674253,0.3303865686898851,0.3875310293617442,-1.03314042528121,-1.4240495392384598,-2.1919959240056732,-1.4571356504431987,-2.049015497467282,-1.1667921374836085,-2.1011863430443434,2.1321030549547104,-1.059182004177887
2003-03-13,-1.1577962808071305,-1.9716604889268745,-0.5493021635022287,-1.0670304816020797,-2.1297725173994255,-1.1589435104799533,-2.0042474729780118,-1.359559900118859,-1.1519072244466277,2.852840350821289,1.3967703836282406,-0.29699094275102106,-1.4203070344465594,-2.078554909862032,-1.4530498581109248,-2.0549125744698555,-1.1667921374836085,-2.163768305970337,2.258204563066097,-1.0856492139457803
2003-03-14,-1.1623841791004,-1.9716604889268745,0.42855108638907385,-0.1662561045992837,-2.0263797510655572,-1.1585020709611424,-2.0042474729780118,-1.360118331502815,-1.1506420216734685,0.10654472145214547,0.9023925927768544,-0.197394663729146,-1.4270435430719803,-1.9568514007095563,-1.4124777520061702,-2.0410856634536834,-1.1667921374836085,-2.0536262180726874,2.4023205723362526,-1.1032499084414291
2003-03-17,-1.1550938407981788,-1.9716604889268745,0.6231328678670275,0.8298330173703067,-2.0200677893029866,-1.1565333581973471,-2.0042474729780118,-1.3575183134833997,-1.1233800753466268,2.9339968118526634,0.788814814873243,-1.6329770161226653,-1.5206061628694911,-1.8739143519552215,-1.2953021306946824,-2.016562959385566,-1.1667921374836085,-2.0416713711258336,2.5140104795206235,-1.1033822444902686
2003-03-18,-1.1531618399153063,-1.9613994298629571,0.2905754827187955,1.4983800709394692,-1.8531369248480298,-1.1545808490246265,-2.0042474729780118,-1.3553837332101057,-1.1200000009683297,0.3237746713474863,0.7559813256809079,-0.615422622585906,-1.5628964670179661,-1.8608709113653161,-1.1274997495905172,-1.9937963148955273,-1.1667921374836085,-1.8652568080914733,2.512569319427922,-1.0962360978529373
2003-03-19,-1.1494142514745183,-1.9349770542617128,0.6391065700581571,2.0594431225991183,-1.834670206600621,-1.1515548425225415,-2.0042474729780118,-1.3534480009445142,-1.1130090313369208,0.6999932734866942,-0.6649844179936727,1.07441952557207,-1.6302615532721743,-1.8184150895008353,-0.9215021527607464,-1.9679680786206215,-1.1667921374836085,-1.8420746457766652,2.5558041222089685,-1.1147631446904624
2003-03-20,-1.1472681205411512,-1.9349770542617128,0.8663465041626194,2.154502168736339,-1.853710793867036,-1.1474121259746632,-2.0042474729780118,-1.3520875488980244,-1.111485275364061,0.1267136617679693,0.28043978352801835,1.4399163404588202,-1.635875310460025,-1.854375199292529,-0.6981438147662433,-1.9516732587371997,-1.1667921374836085,-1.8430101908007934,2.532024980679392,-1.0988828188297266
2003-03-21,-1.1396798016338958,-1.9349256529034997,1.38374624322552,2.487735890625313,-1.8032139753812464,-1.1423232515977415,-2.0042474729780118,-1.3492388738961567,-1.0929042794912631,1.891905535779431,0.3030885737559514,-0.08103426061519003,-1.6508453296276266,-1.7733607290684874,-0.4395994304429781,-1.9253595765756883,-1.1667921374836085,-1.8291318005038018,2.6257003867049926,-1.0962360978529373
2003-03-24,-1.1396798016338958,-1.9349256529034997,0.6743289081365379,1.9722038466440386,-1.8796891043267252,-1.1390718974210678,-2.0042474729780118,-1.350957165226713,-1.1220502201819142,-2.9802577333517632,2.025447436620825,-0.9572353410254186,-1.7410396951124272,-1.9048336876829322,-0.22743731886320315,-1.9234213665059696,-1.1667921374836085,-1.8247655504563933,2.5154516396133246,-1.1246883483534222
2003-03-25,-1.1361207561801112,-1.9349256529034997,1.537404834145362,1.8342334027643596,-1.9354545812852297,-1.1355334570616047,-2.0042474729780118,-1.3501288946988665,-1.1123441319378211,0.9866169730707187,2.0377258138760377,-0.48944521098722815,-1.7054858995893731,-1.843098795377424,-0.03717189492490694,-1.912236426771511,-1.1667921374836085,-1.92711096595876,2.485187277666592,-1.1073523259554523
2003-03-26,-1.1307717102319024,-1.9349256529034997,2.2406235220740784,1.6977900369496512,-1.8292447652263355,-1.1307123752892625,-2.0042474729780118,-1.350641459993932,-1.1167677195897305,-0.4896436733141743,1.9607157700189668,-0.8114015151598896,-1.6777913641293098,-1.8332253130267884,0.12062510812539586,-1.9012456944347629,-1.1667921374836085,-1.821335116414723,2.501040038686309,-1.1352752322605795
2003-03-27,-1.1307717102319024,-1.9349256529034997,1.6028602323524754,1.2367302940582618,-1.8744202892069315,-1.1254807256073833,-2.0042474729780118,-1.35007802649549,-1.118088330646148,-0.16888567558182135,2.1439515674043164,-2.4192899990957826,-1.7264439264240155,-1.895791707225364,0.24655949698754573,-1.9016193194661146,-1.1667921374836085,-1.8757042780725688,2.4866284377592938,-1.1216446192301146
2003-03-28,-1.1237443887572292,-1.9349256529034997,2.3034543927578124,0.8947766781785521,-1.90373787160708,-1.1209035173014024,-2.0042474729780118,-1.3508471449011243,-1.1227243636893087,-0.5150960767960403,1.5504711338029709,-0.6539643214168545,-1.67741711365012,-1.892258141353269,0.3362122306595086,-1.9013891342885187,-1.1667921374836085,-1.883553303724029,2.4268202939121792,-1.123497323913867
2003-03-31,-1.1269286782083636,-1.9349256529034997,0.7385807629548837,0.2517821652899497,-1.9633632162869452,-1.1196471219377868,-2.0042474729780118,-1.3520954775089982,-1.136872527801902,-1.516326557757243,0.5751275977884663,0.5472763415101498,-1.6635698459200883,-1.974727549586114,0.3706993103787347,-1.9139450698082134,-1.1667921374836085,-1.9508650319954026,2.2927924052909336,-1.150229205779439
2003-04-01,-1.1269286782083636,-1.9349256529034997,0.13853188806879843,0.024418943308815628,-1.9296119934419387,-1.1177015605257739,-2.0042474729780118,-1.350792519970703,-1.1273603967324701,0.9851528817302523,0.8180600361771164,-0.9926337709873423,-1.6489740772316765,-1.9317518170170584,0.38537389451300047,-1.9179247863620716,-1.1667921374836085,-1.960585033348588,2.292071825244583,-1.1182038819602884
2003-04-02,-1.1269286782083636,-1.9349256529034997,0.35941137332303896,0.3981011289783627,-1.858979306748114,-1.1163039301404227,-2.0042474729780118,-1.3490455284151341,-1.1066552851462388,2.154671738948824,1.2799311623432477,1.8032375318904867,-1.653090832502767,-1.816752085714701,0.4243463355994912,-1.903511973656814,-1.1667921374836085,-1.8929613488568144,2.477260897156733,-1.1314374868442352
2003-04-03,-1.1269542936861396,-1.9125050601089866,0.49761405119305313,0.7513133741362628,-1.7911636136995417,-1.1155321870120474,-2.0042474729780118,-1.3509553162302796,-1.1107649113151892,-0.4541352385408218,0.8248531791157727,1.862810091506494,-1.7148421615691243,-1.783753868384946,0.46729414564963423,-1.8862146174022998,-1.1667921374836085,-1.8061055253581395,2.488069597851995,-1.1470531406072917
2003-04-04,-1.1292587063931638,-1.8823374817334557,0.5062734954124544,1.1225081006116744,-1.7809912200289606,-1.1151594384724912,-2.0042474729780118,-1.3507900938087218,-1.1085485236183439,0.19790179716809883,0.8044206674056216,1.960502531718173,-1.6976266395263822,-1.7390113528798417,0.5130371906200106,-1.8646606915836106,-1.1667921374836085,-1.7894203953132046,2.5356278809111457,-1.1489058452910441
2003-04-07,-1.1227434813668768,-1.7765967287093054,1.2369079363068132,1.581835362026325,-1.6473422867334115,-1.1148306751461479,-2.0042474729780118,-1.3528849949376864,-1.1075511181531807,0.07156309639446629,-0.12736747276604019,0.7700573796856359,-1.739916943674857,-1.6714039308785298,0.558306750721441,-1.8359698787039724,-1.1667921374836085,-1.6615537065033765,2.622097486473239,-1.1454651080212181
2003-04-08,-1.1227434813668768,-1.7765967287093054,0.45081664222726686,1.6332501606595538,-1.6765029997498302,-1.116181225620805,-2.0042474729780118,-1.3531561350738703,-1.1090656863842592,-0.18730331159912447,0.7234362753600098,1.3686479424998643,-1.753015710446509,-1.7009726152248563,0.5963226643948186,-1.8162646916184477,-1.1667921374836085,-1.7078664535205665,2.55724528230167,-1.1441417475328237
2003-04-09,-1.1227434813668768,-1.7765967287093054,1.6690593704488628,1.7194634446839563,-1.7063419568372735,-1.1160453980765557,-1.971404963632516,-1.3550848719768265,-1.1204248353843194,-1.2035068014865804,0.4977791571322671,-0.48043401251245327,-1.7676114791349207,-1.6639729377627634,0.6049080497585007,-1.7938705012226857,-1.1520331515581523,-1.7230441830428767,2.5233780201231824,-1.1301141263558403
2003-04-10,-1.1227434813668768,-1.7765967287093054,0.9857226386642481,1.5171378380485565,-1.682554288966091,-1.1162892668325697,-1.866244684375077,-1.3532213605719587,-1.1152623954669474,0.5090063828275222,0.5942951855123201,1.924627894217017,-1.7590037181135494,-1.6955162170837155,0.6023664891223593,-1.7797985202896012,-1.129851222473689,-1.7138959818893755,2.514731059566974,-1.1213799471324357
2003-04-11,-1.1217728351898706,-1.7765967287093054,1.0385065643690112,1.359832198448737,-1.6514633475217513,-1.1164166063328904,-1.8598248187969495,-1.3544899460789896,-1.1182915319291042,-0.34629711407523905,0.5887633478849202,-2.9460184478488207,-1.7571324657175993,-1.6775880517628252,0.5855515256581162,-1.7651195614279847,-1.129851222473689,-1.6816173879726046,2.577421523599491,-1.1253500285976195
2003-04-14,-1.1192984908524082,-1.7765967287093054,1.6740576466852854,1.2619460003985334,-1.6770246122382806,-1.1151270265799962,-1.8021508736557077,-1.352766720584113,-1.102656531910319,1.6007194194665522,0.3476341880785907,0.8460033863863733,-1.7859497526152326,-1.653527782001972,0.5878761929815398,-1.74897891283355,-1.1139145742113936,-1.6878027316749027,2.5500394818381613,-1.1379219532373688
2003-04-15,-1.1183022291976257,-1.7648480167600087,1.9127065526103126,1.2606272824177018,-1.628406111591121,-1.1130193962848165,-1.8021508736557077,-1.3507520757505027,-1.0975033361012427,0.4963166804435275,-0.38372368330421525,1.0828590139450647,-1.7735994868019611,-1.6160089550515622,0.6097253174993696,-1.7295206039819218,-1.1139145742113936,-1.6314585188105284,2.562289342626125,-1.1624041222726695
2003-04-16,-1.1183022291976257,-1.7447359375343754,2.347168648427887,1.0252481195049763,-1.6138516557055698,-1.1105706568457918,-1.8021508736557077,-1.3526693515093309,-1.1075696063697713,-1.055488274041153,-0.6180325428317468,-1.3282191755945434,-1.7728509858435813,-1.6459927559975402,0.6221891930997313,-1.7176917174325055,-1.1139145742113936,-1.595593266452359,2.4707756767395765,-1.153140598853907
2003-04-17,-1.114743183743841,-1.7447359375343754,2.271490657544053,0.9426849236774405,-1.6434822506612083,-1.1078618356389862,-1.8021508736557077,-1.3505566593769716,-1.094945198230038,1.2690794850936065,-0.5346106941719933,0.07938640208604111,-1.7683599800933005,-1.6089415695686204,0.6494671483348959,-1.70195412515728,-1.1139145742113936,-1.6706500983457686,2.459966976044315,-1.1597574012958802
2003-04-22,-1.106205202608928,-1.7447359375343754,1.4050988076427184,0.8055349194106967,-1.616825427573311,-1.1043095044684537,-1.8021508736557077,-1.348511669815494,-1.078515994029046,1.785359802720915,-0.2823219422031931,-1.3395580434114056,-1.7496474561337985,-1.6072785657824857,0.7413463230200054,-1.6883805816427446,-1.1139145742113936,-1.625013251425018,2.4152910131705667,-1.1809311691101947
2003-04-23,-1.0986378534438785,-1.7252400579557303,1.199423970182671,0.6546397267670659,-1.590273034576691,-1.10120940893032,-1.8021508736557077,-1.3463351107264265,-1.071451127897788,0.6712980158429042,-0.6265450097586757,1.3811528990524906,-1.7361744388829567,-1.6021860290129224,0.8293739884969722,-1.676107911542127,-1.1139145742113936,-1.572723026276494,2.4520405955344553,-1.1772257597426898
2003-04-24,-1.097902307059573,-1.7252400579557303,0.6683596153512691,0.3471428989373194,-1.6039403779882002,-1.0987784180759372,-1.8021508736557077,-1.3469176034099626,-1.0784605857457878,-0.7225823599630873,-1.0055323581108415,2.0258072772553115,-1.7795874944690018,-1.6336252754452087,0.9141202131543685,-1.6705842092690144,-1.1139145742113936,-1.6099395722338325,2.330262567701175,-1.1888713320405624
2003-04-25,-1.0973483137482019,-1.7252400579557303,0.08872507955613171,0.015639394268968657,-1.63680465468536,-1.0971947996692,-1.8021508736557077,-1.3485812683560687,-1.09011526437873,-1.1902730809556656,-0.9662742628125223,0.3803170757647459,-1.798300018428504,-1.6515011705830136,0.9686664646554554,-1.668674123853455,-1.1139145742113936,-1.6338493532869005,2.3461153287208916,-1.2100450998548766
2003-04-28,-1.095106739232084,-1.7252400579557303,0.6869181227431923,0.01584401919316889,-1.6374309386392227,-1.0934248316608777,-1.8021508736557077,-1.3473010628838922,-1.075311388608819,1.4615109157925636,-0.6926876325841865,0.23439614488126034,-1.789692257407133,-1.5915850776578857,1.0254168374829742,-1.6577941889540762,-1.1139145742113936,-1.6665438458017134,2.405923472568006,-1.209515755659519
2003-04-29,-1.0930118108399842,-1.721392161980623,0.26124895341909693,-0.14150584790073717,-1.583282617709546,-1.0898547471953575,-1.8021508736557077,-1.347240688021686,-1.0725408617128769,0.24318349065400405,-0.9022884550116996,1.5909360444104945,-1.822252049096667,-1.6178795171375224,1.082606800983702,-1.6526535093140697,-1.1098894069436365,-1.5755298201795684,2.400879412243551,-1.2105744440502348
2003-04-30,-1.0927161886205914,-1.721392161980623,0.23990224620943257,-0.4254366471410005,-1.6185988099803599,-1.0861025324820235,-1.767822669222142,-1.3472062206088578,-1.073390530544856,-0.11520204496017686,-0.801246466585163,-1.1131463505175851,-1.8293628082012776,-1.6530601414804822,1.1324903284973535,-1.6537430277373124,-1.0996285620835333,-1.6094715817417877,2.29783646561539,-1.2370416538181275
2003-05-02,-1.0880282010090008,-1.721392161980623,0.0056530338982017266,-0.6965729086085031,-1.6969521019443223,-1.0806740892444777,-1.6959825074700068,-1.3436753461936648,-1.0612371209960751,1.227483129979351,-0.9697741697032293,1.5562671775122596,-1.815515540471246,-1.6702608377969712,1.219860091756691,-1.6573243510395397,-1.0954971701325342,-1.6637368955866316,2.25099876260259,-1.243658456260101
2003-05-05,-1.0839640348137562,-1.721392161980623,-0.03366275144745095,-0.794676622229319,-1.6262150806002194,-1.0770746781632514,-1.6270074962395689,-1.3449386991527852,-1.0644971346995604,-0.3489831121510735,-0.8619649095493074,-0.22448485494775036,-1.8106502842417753,-1.652124860437502,1.2633806031578585,-1.6575506733514735,-1.0954971701325342,-1.6473637125355594,2.2221755607485587,-1.2735664032978198
2003-05-06,-1.0812965017537206,-1.721392161980623,-0.016182697766032494,-0.6844960165633368,-1.628771370485999,-1.0739251946447648,-1.6166612041628037,-1.3444067747898876,-1.057256799610232,0.6769515164918585,-0.6958770126230347,0.5658950771284506,-1.8158897909504361,-1.6119034620305592,1.310619479263691,-1.6515234916263017,-1.0954971701325342,-1.6560961776047565,2.1436323356963234,-1.2735664032978198
